numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
61976;20170310180000;100870;0;mq;30;5.400000;300.350000;298.150000;88;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100790;mq;mq;-50;mq;299.650000;mq;305.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20170310180000;100940;200;1;140;4.000000;299.450000;297.150000;87;33720;0;mq;mq;100;7;800;mq;mq;mq;100790;mq;mq;-10;mq;mq;mq;mq;mq;mq;mq;5.900000;5.900000;-10;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;11.600000;33.700000;mq;mq;mq;mq;7;mq;630;7;mq;900;7;mq;1320;mq;mq;mq;
61996;20170310180000;102700;10;2;280;2.100000;292.650000;291.450000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102360;mq;mq;mq;292.150000;mq;296.650000;mq;mq;mq;mq;mq;4.600000;-10;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20170310180000;102280;160;1;310;5.100000;278.950000;274.650000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100480;mq;mq;mq;277.850000;mq;280.650000;mq;mq;mq;mq;mq;10.800000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20170310180000;100980;80;0;280;8.700000;278.550000;273.350000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100610;mq;mq;1840;mq;mq;283.850000;mq;mq;mq;mq;mq;13.400000;-10;mq;mq;mq;mq;0.000000;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20170310180000;100370;230;3;270;13.100000;268.850000;267.350000;89;2000;85;8;7;90;7;800;35;mq;mq;100280;mq;mq;330;268.850000;mq;273.150000;mq;272.350000;mq;mq;17.300000;21.900000;-10;0;0.000000;0.000000;-60;-0.100000;-0.100000;-0.100000;-0.100000;0.400000;mq;mq;mq;mq;5;6;600;7;6;800;mq;mq;mq;mq;mq;mq;
78897;20170310180000;101550;-220;6;80;7.100000;300.550000;292.350000;61;41290;mq;mq;mq;mq;mq;mq;mq;mq;mq;101460;mq;mq;-70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20170310180000;101370;10;mq;110;7.100000;297.750000;296.150000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101070;mq;mq;mq;295.350000;mq;300.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;1.200000;1.600000;6.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20170310180000;101490;-190;6;100;9.300000;299.550000;295.450000;78;2880;mq;mq;mq;mq;mq;mq;mq;mq;mq;101400;mq;mq;-20;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.600000;3.000000;4.200000;8.200000;17.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20170310180000;101040;10;mq;60;4.100000;303.150000;296.150000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100980;mq;mq;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20170310180000;101130;-220;6;80;6.000000;301.850000;296.050000;71;17290;0;mq;mq;100;3;800;mq;mq;mq;101040;mq;mq;150;mq;mq;mq;mq;297.550000;mq;mq;9.500000;11.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;2.800000;mq;mq;mq;mq;3;mq;780;7;mq;1860;7;mq;2160;mq;mq;mq;
81408;20170310180000;101060;10;mq;50;3.200000;303.550000;295.150000;61;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100990;mq;mq;130;mq;296.850000;mq;303.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.800000;2.000000;2.000000;29.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20170310180000;101000;10;mq;60;1.900000;303.150000;296.850000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99820;mq;mq;-20;mq;296.250000;mq;303.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.600000;27.200000;47.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20170310180000;98710;130;1;170;6.700000;262.350000;253.950000;46;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98160;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20170310210000;102450;-20;8;120;1.700000;282.150000;279.750000;85;6890;0;mq;mq;mq;mq;mq;mq;mq;mq;101570;mq;mq;-230;mq;mq;mq;mq;280.950000;mq;mq;2.600000;2.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20170310210000;102500;-30;8;140;0.900000;280.450000;276.350000;75;24560;0;mq;mq;mq;0;mq;mq;mq;mq;101920;mq;mq;-140;mq;mq;mq;mq;278.550000;mq;mq;1.200000;1.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20170310210000;102150;mq;mq;120;3.700000;283.550000;282.650000;94;16000;1;0;mq;25;0;6000;30;20;11;102050;mq;mq;-460;mq;mq;mq;mq;mq;mq;mq;4.900000;5.500000;-10;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;2;0;6000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20170310210000;102270;-40;8;120;3.800000;283.950000;283.050000;94;6130;0;mq;mq;mq;1;800;mq;mq;mq;101450;mq;mq;-390;mq;mq;mq;mq;281.250000;mq;mq;4.800000;5.600000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;0.400000;mq;mq;mq;mq;1;mq;960;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20170310210000;102460;-40;8;130;1.900000;279.150000;278.850000;98;4180;10;mq;mq;mq;0;mq;mq;mq;mq;100580;mq;mq;-210;mq;mq;mq;mq;281.250000;mq;mq;2.100000;2.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20170310210000;102570;-20;8;70;0.900000;275.250000;274.250000;93;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101370;mq;mq;-70;mq;mq;mq;mq;277.750000;mq;mq;1.200000;1.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20170310210000;102020;-80;6;170;5.700000;283.850000;280.550000;80;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100830;mq;mq;-650;mq;mq;mq;mq;mq;mq;mq;8.000000;8.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20170310210000;102060;-100;8;90;1.000000;283.650000;280.550000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101350;mq;mq;-600;mq;mq;mq;mq;mq;mq;mq;2.300000;3.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20170310210000;102130;-120;8;110;2.600000;284.250000;282.150000;87;15040;0;mq;mq;mq;0;mq;mq;mq;mq;101680;mq;mq;-550;mq;mq;mq;mq;281.850000;mq;mq;4.100000;4.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20170310210000;102360;-30;8;80;2.400000;283.150000;281.950000;92;5890;0;mq;mq;100;8;150;mq;mq;mq;100600;mq;mq;-320;mq;mq;mq;mq;282.150000;mq;mq;3.500000;3.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;150;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20170310210000;102480;-80;8;30;1.000000;278.250000;277.350000;94;8000;11;0;0;40;0;8000;30;20;11;101360;mq;mq;-190;mq;mq;mq;mq;mq;mq;mq;1.500000;1.900000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;0;8000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20170310210000;102510;-30;8;0;0.000000;276.450000;274.350000;86;19900;0;mq;mq;mq;0;mq;mq;mq;mq;101030;mq;mq;-160;mq;mq;mq;mq;277.050000;mq;mq;1.200000;1.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20170310210000;102630;-20;8;50;1.500000;278.350000;272.750000;67;60000;0;mq;mq;mq;0;mq;mq;mq;mq;98430;mq;mq;0;mq;mq;mq;mq;273.750000;mq;mq;2.700000;2.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20170310210000;102700;0;0;330;2.600000;277.750000;274.250000;78;27040;0;mq;mq;mq;0;mq;mq;mq;mq;100820;mq;mq;200;mq;mq;mq;mq;277.550000;mq;mq;3.200000;3.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20170310210000;102050;-150;8;110;4.800000;285.550000;280.450000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101530;mq;mq;-680;mq;mq;mq;mq;mq;mq;mq;8.200000;8.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20170310210000;102110;-60;8;100;2.600000;285.450000;282.250000;81;29420;0;mq;mq;mq;0;mq;mq;mq;mq;101790;mq;mq;-590;mq;mq;mq;mq;281.350000;mq;mq;3.200000;4.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20170310210000;102290;-10;8;60;4.000000;283.250000;282.150000;93;7790;0;mq;mq;mq;4;6540;mq;mq;mq;100930;mq;mq;-420;mq;mq;mq;mq;282.250000;mq;mq;6.100000;6.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;mq;6540;4;mq;7080;mq;mq;mq;mq;mq;mq;
07255;20170310210000;102330;-30;8;80;3.200000;283.450000;278.250000;70;20000;0;mq;mq;mq;2;7140;mq;mq;mq;100310;mq;mq;-400;mq;mq;mq;mq;281.550000;mq;mq;4.500000;5.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;7140;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20170310210000;102480;-30;8;350;3.700000;279.550000;274.850000;72;59930;0;mq;mq;mq;1;4380;mq;mq;mq;99690;mq;mq;-230;mq;mq;mq;mq;279.050000;mq;mq;5.000000;5.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4380;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20170310210000;102670;20;1;300;0.500000;277.750000;272.550000;69;45000;1;2;2;60;0;mq;30;20;11;99300;mq;mq;80;mq;mq;mq;mq;276.150000;mq;mq;1.300000;3.100000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;0;7000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20170310210000;mq;-10;8;30;2.300000;285.950000;mq;mq;18000;2;2;mq;60;0;6000;30;20;14;101830;mq;mq;-680;mq;mq;mq;mq;mq;mq;mq;3.100000;4.000000;-10;2;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;2;2;6000;4;0;7000;mq;mq;mq;mq;mq;mq;
07335;20170310210000;102170;-30;8;50;2.400000;284.250000;281.250000;82;44340;0;mq;mq;mq;3;6840;mq;mq;mq;100720;mq;mq;-560;mq;mq;mq;mq;280.650000;mq;mq;3.600000;3.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;6840;3;mq;7560;mq;mq;mq;mq;mq;mq;
07434;20170310210000;102150;0;5;40;2.700000;285.050000;277.950000;62;60000;0;mq;mq;mq;0;mq;mq;mq;mq;97370;mq;mq;-560;mq;mq;mq;mq;282.750000;mq;mq;3.900000;5.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20170310210000;102350;-20;8;250;1.400000;280.950000;277.350000;78;27040;0;mq;mq;mq;0;mq;mq;mq;mq;98400;mq;mq;-460;mq;mq;mq;mq;277.550000;mq;mq;1.700000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20170310210000;mq;20;2;220;2.300000;276.350000;273.450000;81;20000;0;mq;mq;mq;0;mq;mq;mq;mq;92640;mq;845;-290;mq;mq;mq;mq;273.150000;mq;mq;2.900000;3.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20170310210000;102320;10;1;310;1.900000;282.450000;277.050000;69;40000;1;0;0;10;0;8000;30;20;11;99410;mq;mq;-360;mq;mq;mq;mq;mq;mq;mq;4.200000;4.900000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;0;8000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20170310210000;102020;-50;8;100;0.900000;284.250000;281.150000;81;17220;0;mq;mq;mq;0;mq;mq;mq;mq;101440;mq;mq;-750;mq;mq;mq;mq;279.150000;mq;mq;1.200000;2.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20170310210000;102140;10;1;120;1.700000;283.750000;279.650000;76;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99000;mq;mq;-630;mq;mq;mq;mq;280.650000;mq;mq;2.000000;3.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20170310210000;102080;20;1;30;6.000000;284.650000;269.650000;35;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93790;mq;mq;-390;mq;mq;mq;mq;280.550000;mq;mq;7.100000;7.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20170310210000;102050;40;0;20;6.900000;286.650000;276.150000;49;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101160;mq;mq;-260;mq;mq;mq;mq;283.050000;mq;mq;10.700000;10.700000;-10;0;0.000000;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20170310210000;mq;140;1;20;1.100000;280.150000;271.750000;55;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;91930;mq;1514;-20;mq;mq;mq;mq;273.650000;mq;mq;1.700000;1.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20170310210000;101990;-30;8;80;1.500000;283.750000;280.650000;81;60000;0;mq;mq;mq;mq;mq;mq;mq;mq;101270;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20170310210000;102100;-60;7;190;1.500000;280.750000;276.950000;77;59870;0;mq;mq;mq;0;mq;mq;mq;mq;97710;mq;mq;-650;mq;mq;mq;mq;281.650000;mq;mq;2.000000;3.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20170310210000;102170;-10;0;90;1.400000;283.050000;276.150000;62;20000;0;mq;mq;mq;0;mq;mq;mq;mq;97220;mq;mq;-620;mq;mq;mq;mq;280.750000;mq;mq;2.800000;4.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20170310210000;102090;-50;6;150;1.000000;284.650000;280.550000;76;13840;0;mq;mq;mq;0;mq;mq;mq;mq;100280;mq;mq;-630;mq;mq;mq;mq;282.250000;mq;mq;1.500000;1.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20170310210000;101930;100;1;360;2.100000;287.750000;275.250000;43;60000;2;1;1;60;0;7400;30;20;11;101830;mq;mq;-340;mq;mq;mq;mq;283.250000;mq;mq;2.800000;6.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;0;7400;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20170310210000;101810;20;1;110;2.800000;285.550000;279.150000;65;39050;0;mq;mq;mq;0;mq;mq;mq;mq;101420;mq;mq;-200;mq;mq;mq;mq;281.450000;mq;mq;3.300000;3.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20170310210000;101810;80;1;50;0.800000;289.850000;274.650000;36;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100220;mq;mq;220;mq;mq;mq;mq;mq;mq;mq;1.100000;2.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20170310210000;101800;120;1;320;4.900000;287.850000;275.750000;44;40000;1;0;0;10;0;mq;30;20;11;101490;mq;mq;120;mq;mq;mq;mq;284.650000;mq;mq;5.700000;6.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;0;8000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20170310210000;101920;50;0;340;2.000000;290.250000;271.550000;28;60000;0;mq;mq;mq;1;7440;mq;mq;mq;101400;mq;mq;-330;mq;mq;mq;mq;281.150000;mq;mq;4.100000;8.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;7440;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20170310210000;101750;100;1;30;2.000000;285.450000;284.350000;93;1180;10;mq;mq;101;9;30;mq;mq;mq;101640;mq;mq;-30;mq;mq;mq;mq;284.650000;mq;mq;3.000000;3.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20170310210000;101700;50;3;250;2.000000;285.850000;272.550000;40;40000;2;0;0;50;0;7500;30;20;12;101550;mq;mq;-60;mq;mq;mq;mq;280.350000;mq;mq;3.000000;3.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;0;7500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20170310210000;100810;10;mq;320;2.800000;300.850000;298.850000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100780;mq;mq;30;mq;299.050000;mq;305.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.800000;0.800000;0.800000;0.800000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20170310210000;101060;10;mq;170;7.400000;299.350000;291.750000;63;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100990;mq;mq;650;mq;297.550000;mq;303.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;4.800000;10.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20170310210000;100790;10;mq;350;6.100000;300.250000;298.450000;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100710;mq;mq;0;mq;299.650000;mq;305.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20170310210000;100890;-50;8;120;4.600000;299.650000;296.150000;81;37910;0;mq;mq;100;8;1750;mq;mq;mq;100740;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;6.300000;6.300000;-10;mq;mq;mq;mq;0.200000;0.200000;0.200000;11.800000;33.900000;mq;mq;mq;mq;7;mq;1560;8;mq;1920;mq;mq;mq;mq;mq;mq;
61996;20170310210000;102640;-60;8;280;5.100000;291.850000;290.550000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102300;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7.700000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20170310210000;102320;40;3;310;8.200000;279.050000;275.650000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100520;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;13.400000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20170310210000;101100;120;0;280;6.200000;278.350000;271.250000;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100730;mq;mq;2590;mq;mq;mq;mq;mq;mq;mq;mq;10.800000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20170310210000;100830;-70;8;290;3.400000;301.450000;298.050000;82;20000;0;mq;mq;90;7;800;mq;mq;mq;100750;mq;mq;70;mq;mq;mq;mq;mq;mq;mq;4.800000;4.800000;-10;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;0.200000;6.300000;mq;mq;mq;mq;6;mq;660;7;mq;840;mq;mq;mq;mq;mq;mq;
71805;20170310210000;100600;230;3;270;11.100000;268.350000;264.250000;73;2500;85;8;7;90;7;800;35;mq;mq;100510;mq;mq;920;mq;mq;mq;mq;271.450000;mq;mq;15.100000;18.300000;-10;0;0.000000;0.000000;-30;-0.100000;-0.100000;-0.100000;-0.100000;0.400000;mq;mq;mq;mq;5;6;600;7;6;800;mq;mq;mq;mq;mq;mq;
78897;20170310210000;101520;-30;5;110;6.400000;299.550000;292.150000;64;39890;mq;mq;mq;mq;mq;mq;mq;mq;mq;101430;mq;mq;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20170310210000;101330;10;mq;100;9.300000;297.150000;295.250000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101030;mq;mq;mq;295.350000;mq;300.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;0.400000;1.600000;6.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20170310210000;101430;-60;5;100;7.400000;298.350000;294.850000;81;46600;mq;mq;mq;mq;mq;mq;mq;mq;mq;101340;mq;mq;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;2.200000;5.200000;10.200000;19.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20170310210000;101020;10;mq;70;3.700000;300.750000;295.250000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100960;mq;mq;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20170310210000;101090;-40;6;70;4.100000;300.550000;296.150000;77;16290;0;mq;mq;100;7;800;mq;mq;mq;101000;mq;mq;160;mq;mq;mq;mq;297.650000;mq;mq;6.600000;7.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;2.800000;mq;mq;mq;mq;2;mq;780;5;mq;990;7;mq;1380;mq;mq;mq;
